carat,cut,color,clarity,price,x,y,z
1.2,Good,D,SI1,5913,6.7,6.78,4.28
1.0,Premium,H,VVS2,5914,6.49,6.45,3.97
1.1,Very Good,H,VS2,5914,6.63,6.74,4.1
2.0,Fair,H,I1,5914,7.6,7.56,5.29
1.05,Ideal,D,SI1,5914,6.53,6.59,4.05
1.05,Ideal,D,SI1,5914,6.46,6.48,4.06
1.0,Very Good,G,VVS2,5914,6.36,6.3,4.02
1.0,Ideal,F,VVS2,5914,6.44,6.41,3.94
1.0,Very Good,E,VS1,5914,6.4,6.33,4.02
1.2,Good,E,VS2,5914,6.71,6.64,4.25
1.65,Fair,J,SI1,5914,7.61,7.47,4.66
1.2,Ideal,I,VS2,5914,6.78,6.71,4.19
1.5,Premium,G,I1,5914,7.39,7.34,4.44
1.5,Good,J,SI1,5914,7.21,7.16,4.6
1.11,Very Good,D,SI1,5915,6.66,6.59,4.08
1.02,Ideal,G,VS2,5915,6.43,6.39,4.01
1.31,Very Good,I,SI2,5916,6.88,6.94,4.33
1.52,Fair,J,SI2,5916,7.18,7.11,4.7
1.05,Very Good,G,VS2,5917,6.5,6.56,4.03
1.2,Very Good,G,SI1,5918,6.73,6.79,4.25
1.02,Premium,D,SI1,5918,6.53,6.47,3.94
1.01,Very Good,G,VS2,5919,6.4,6.45,3.96
1.01,Very Good,G,VS2,5919,6.56,6.63,3.9
1.01,Very Good,G,VS2,5919,6.35,6.42,4.02
1.35,Premium,I,SI2,5919,7.09,7.03,4.4
1.51,Fair,H,SI2,5919,7.13,7.09,4.75
1.51,Fair,F,SI2,5919,7.2,7.08,4.67
1.0,Good,G,VS1,5920,6.28,6.34,4.03
1.28,Very Good,I,SI1,5920,6.87,6.9,4.38
1.21,Premium,E,SI2,5920,6.83,6.78,4.2
1.32,Premium,I,SI2,5921,7.24,7.15,4.2
1.0,Good,G,VS1,5921,6.5,6.53,3.82
1.18,Premium,I,VS1,5921,6.76,6.7,4.18
1.21,Very Good,D,SI2,5922,6.83,6.89,4.18
1.02,Good,G,VS2,5922,6.41,6.38,4.07
1.02,Ideal,G,VS2,5922,6.43,6.41,4.02
1.09,Ideal,F,SI1,5922,6.61,6.59,4.09
1.09,Ideal,F,SI1,5922,6.61,6.56,4.08
1.27,Good,I,VS2,5923,6.82,6.87,4.33
1.01,Premium,F,VS2,5923,6.41,6.38,3.82
1.03,Very Good,D,SI1,5924,6.45,6.48,4.04
1.29,Premium,H,SI2,5924,7.02,6.95,4.2
1.14,Premium,F,SI1,5925,6.7,6.75,4.11
1.14,Premium,F,SI1,5925,6.78,6.8,4.05
1.27,Ideal,J,VS2,5925,6.87,6.9,4.33
1.25,Premium,I,VS2,5925,6.92,6.84,4.28
1.29,Ideal,H,SI2,5926,6.95,6.93,4.31
1.08,Good,D,SI1,5927,6.47,6.39,4.1
1.05,Premium,G,VS2,5927,6.59,6.54,4.1
1.05,Premium,D,SI1,5927,6.7,6.59,4.0
1.0,Ideal,F,VS2,5929,6.34,6.38,3.95
1.0,Ideal,D,SI1,5929,6.51,6.54,3.91
1.0,Very Good,H,VVS2,5929,6.41,6.46,3.88
1.0,Very Good,F,VS2,5929,6.3,6.33,3.97
1.0,Very Good,F,VS2,5929,6.51,6.6,3.85
1.0,Good,F,VS2,5929,6.27,6.32,4.01
1.23,Premium,E,SI2,5929,6.86,6.81,4.27
1.02,Very Good,F,SI1,5930,6.39,6.43,4.03
0.3,Ideal,F,VS2,605,4.3,4.33,2.69
0.3,Ideal,G,VS1,605,4.31,4.36,2.66
0.3,Ideal,G,VS1,605,4.31,4.34,2.66
0.3,Premium,G,VS1,605,4.29,4.33,2.64
0.3,Ideal,F,VS2,605,4.29,4.34,2.62
0.3,Ideal,G,VS1,605,4.31,4.33,2.67
0.3,Very Good,G,VS1,605,4.18,4.22,2.64
0.3,Premium,G,VS1,605,4.29,4.32,2.66
0.3,Ideal,H,VVS2,605,4.32,4.36,2.62
0.3,Good,G,VS1,605,4.25,4.28,2.72
0.3,Ideal,F,VS2,605,4.28,4.32,2.65
0.3,Ideal,F,VS2,605,4.3,4.32,2.64
0.3,Premium,G,VS1,605,4.28,4.32,2.66
0.3,Very Good,H,VVS2,605,4.23,4.28,2.68
0.3,Premium,H,VVS2,605,4.28,4.3,2.64
0.3,Ideal,G,VS1,605,4.29,4.32,2.68
0.3,Premium,F,VS2,605,4.29,4.32,2.69
0.3,Ideal,F,VS2,605,4.32,4.34,2.63
0.3,Good,H,VVS2,605,4.24,4.28,2.69
0.3,Good,G,VS1,605,4.25,4.31,2.72
0.3,Ideal,G,VS1,605,4.29,4.32,2.69
0.3,Very Good,G,VS1,605,4.28,4.32,2.63
0.3,Premium,H,VVS2,605,4.3,4.35,2.68
0.3,Very Good,G,VS1,605,4.32,4.35,2.66
0.3,Premium,G,VS1,605,4.3,4.33,2.65
0.3,Very Good,H,VVS2,605,4.33,4.35,2.63
0.3,Ideal,G,VS1,605,4.28,4.31,2.67
0.3,Ideal,H,VVS2,605,4.3,4.34,2.66
0.3,Good,G,VS1,605,4.24,4.26,2.68
0.3,Very Good,F,VS2,605,4.27,4.29,2.69
1.15,Ideal,I,VS1,5930,6.74,6.76,4.14
1.22,Premium,H,VS2,5930,6.77,6.73,4.23
1.21,Very Good,I,VS2,5931,6.78,6.83,4.22
1.15,Very Good,D,SI1,5932,6.69,6.76,4.15
1.05,Ideal,I,VVS2,5932,6.56,6.57,4.06
1.25,Ideal,H,SI2,5932,6.89,6.94,4.29
1.01,Ideal,F,SI1,5932,6.45,6.48,3.99
1.09,Ideal,E,SI1,5935,6.66,6.7,4.08
1.0,Ideal,E,SI1,5935,6.33,6.38,4.0
1.15,Good,H,VS1,5935,6.66,6.62,4.27
1.01,Ideal,H,VS2,5936,6.45,6.47,3.98
1.13,Ideal,D,SI1,5936,6.74,6.68,4.15
1.21,Ideal,H,SI1,5936,6.86,6.81,4.24
1.26,Ideal,G,SI2,5937,7.0,7.05,4.28
1.19,Ideal,F,SI1,5937,6.81,6.84,4.24
1.24,Ideal,H,SI2,5937,6.98,7.03,4.17
1.14,Ideal,H,VS2,5937,6.72,6.68,4.13
1.14,Premium,H,VS2,5937,6.74,6.67,4.14
1.14,Ideal,H,VS2,5937,6.73,6.68,4.14
1.5,Premium,H,SI2,5937,7.43,7.35,4.45
1.0,Very Good,F,VS2,5938,6.36,6.45,3.96
1.23,Ideal,H,SI1,5938,6.85,6.89,4.28
1.11,Ideal,E,SI2,5938,6.63,6.66,4.08
1.0,Ideal,E,SI1,5938,6.44,6.49,3.99
1.0,Very Good,G,VS2,5939,6.47,6.38,3.93
1.01,Premium,D,SI1,5939,6.4,6.35,3.97
1.01,Premium,D,SI1,5939,6.47,6.42,3.97
1.01,Ideal,D,SI1,5939,6.44,6.37,3.97
1.01,Premium,D,SI1,5939,6.42,6.36,4.01
1.01,Ideal,D,SI1,5939,6.54,6.48,3.96
1.01,Very Good,G,VS2,5939,6.39,6.35,4.02
1.0,Premium,G,VS2,5940,6.39,6.43,3.95
1.0,Very Good,G,VS2,5940,6.33,6.4,4.01
1.23,Good,I,VS1,5940,6.85,6.76,4.33
1.0,Premium,G,VS1,5940,6.39,6.33,4.0
1.2,Very Good,I,VS2,5941,6.86,6.93,4.17
1.06,Premium,F,VS2,5942,6.64,6.49,4.02
1.02,Good,G,VS2,5943,6.24,6.31,4.0
1.01,Very Good,G,VS2,5944,6.42,6.48,3.96
1.22,Premium,H,VS2,5944,6.92,6.76,4.22
1.17,Ideal,F,SI1,5944,6.73,6.71,4.18
1.06,Ideal,D,SI1,5946,6.52,6.55,4.1
1.01,Premium,G,VS2,5946,6.37,6.35,3.95
1.01,Premium,G,VS2,5946,6.62,6.56,3.89
1.01,Premium,G,VS2,5946,6.45,6.4,3.97
1.01,Ideal,G,VS2,5946,6.42,6.39,4.0
0.99,Ideal,F,VS1,5947,6.46,6.52,3.96
1.25,Premium,D,SI2,5947,6.86,6.82,4.3
1.2,Premium,D,SI2,5947,6.85,6.79,4.19
1.2,Premium,G,SI1,5947,6.84,6.78,4.19
1.03,Very Good,D,SI1,5948,6.53,6.61,4.02
1.21,Ideal,H,SI1,5948,6.85,6.8,4.26
1.21,Premium,H,SI1,5948,6.75,6.72,4.21
1.17,Ideal,D,SI2,5949,6.72,6.7,4.21
1.28,Premium,H,SI2,5949,7.02,6.94,4.32
1.09,Very Good,H,SI1,5950,6.49,6.54,4.07
1.25,Premium,H,SI2,5950,6.93,6.86,4.28
1.25,Premium,H,SI2,5950,7.02,6.95,4.22
1.01,Fair,G,VS2,5950,6.2,6.15,4.02
1.3,Premium,J,VS2,5951,7.05,7.0,4.32
1.02,Good,G,VS1,5951,6.28,6.34,4.06
1.05,Premium,E,SI1,5951,6.5,6.43,4.04
1.09,Premium,H,VS1,5951,6.7,6.66,4.02
1.23,Ideal,H,SI2,5951,6.98,6.94,4.22
1.05,Very Good,D,SI1,5952,6.63,6.69,3.95
1.12,Premium,H,VS1,5952,6.64,6.6,4.11
1.04,Ideal,D,SI1,5952,6.55,6.51,4.03
1.27,Very Good,I,SI1,5953,6.83,6.87,4.32
1.01,Good,E,VS2,5954,6.35,6.37,4.03
1.2,Very Good,I,VS2,5955,6.76,6.81,4.23
1.2,Very Good,I,SI1,5955,6.75,6.77,4.25
1.02,Premium,E,SI1,5956,6.48,6.45,3.97
1.19,Very Good,E,SI1,5956,6.9,6.97,4.02
1.1,Premium,G,VS1,5958,6.61,6.57,4.1
1.32,Premium,H,VS1,5958,7.09,7.01,4.32
1.22,Ideal,I,VS2,5960,6.83,6.9,4.29
1.11,Ideal,E,SI2,5962,6.76,6.78,4.1
1.3,Ideal,H,VS1,5962,7.01,6.98,4.35
1.21,Premium,I,VS2,5962,6.82,6.79,4.24
1.36,Premium,I,SI2,5963,7.08,7.01,4.42
1.01,Premium,G,VVS2,5963,6.44,6.38,3.94
1.04,Very Good,G,VS2,5964,6.45,6.53,3.98
1.2,Ideal,E,SI2,5964,6.77,6.84,4.25
1.22,Very Good,I,VS1,5966,6.86,6.8,4.21
1.12,Very Good,D,SI1,5966,6.65,6.67,4.14
1.07,Premium,G,VS1,5967,6.66,6.7,3.98
1.0,Premium,G,VS2,5967,6.39,6.36,3.92
1.0,Very Good,G,VS2,5967,6.33,6.23,3.99
1.0,Premium,G,VS2,5967,6.52,6.47,3.9
1.0,Premium,G,VS2,5967,6.45,6.32,4.02
1.0,Ideal,G,VS2,5967,6.47,6.4,4.03
1.35,Ideal,J,VS2,5969,7.13,7.1,4.37
1.38,Ideal,J,SI2,5969,7.05,7.16,4.45
1.24,Premium,D,SI2,5969,7.03,6.98,4.14
1.01,Good,E,VS2,5972,6.34,6.38,3.89
1.24,Premium,I,SI1,5972,7.08,7.02,4.15
1.21,Ideal,H,SI1,5973,6.86,6.93,4.22
1.01,Ideal,E,SI1,5973,6.41,6.35,3.97
1.01,Very Good,E,SI1,5973,6.4,6.37,4.03
1.01,Premium,E,SI1,5973,6.53,6.47,3.9
1.55,Very Good,E,I1,5974,7.42,7.52,4.6
1.03,Ideal,F,SI1,5974,6.47,6.5,4.02
1.07,Premium,F,VS2,5974,6.56,6.53,4.03
1.25,Premium,I,VS2,5975,6.89,6.98,4.23
1.25,Very Good,I,VS2,5975,6.74,6.95,4.29
1.25,Ideal,J,VVS2,5975,6.91,6.94,4.23
1.01,Very Good,F,SI1,5975,6.39,6.43,3.93
1.2,Good,H,SI1,5975,6.79,6.74,4.3
1.2,Premium,G,VS1,5975,6.75,6.69,4.23
1.2,Premium,H,SI1,5975,6.77,6.74,4.25
1.26,Very Good,E,SI2,5976,6.82,6.85,4.3
1.24,Ideal,I,SI1,5976,6.94,6.91,4.23
1.24,Ideal,I,SI1,5976,6.89,6.87,4.29
1.02,Very Good,H,VS1,5977,6.38,6.44,4.04
1.02,Premium,G,VS2,5978,6.39,6.43,4.01
0.9,Ideal,G,VVS1,5978,6.12,6.18,3.86
1.22,Very Good,I,VS2,5979,6.74,6.82,4.29
1.51,Good,D,I1,5979,7.48,7.53,4.28
1.23,Premium,H,VS2,5979,7.0,6.94,4.13
1.25,Ideal,J,VVS2,5980,6.81,6.84,4.24
0.94,Premium,D,VS1,5980,6.34,6.28,3.93
1.21,Premium,F,SI2,5982,6.94,6.99,4.11
1.07,Ideal,F,SI1,5982,6.47,6.53,4.08
0.95,Ideal,E,VS1,5983,6.28,6.3,3.87
1.06,Premium,D,SI1,5983,6.69,6.63,3.92
1.26,Premium,I,VS2,5983,6.97,6.91,4.23
1.0,Good,E,VS2,5984,6.29,6.34,4.0
1.28,Very Good,H,SI2,5984,7.03,7.13,4.26
1.22,Ideal,H,SI1,5985,6.86,6.83,4.24
1.2,Very Good,I,VS2,5986,6.78,6.72,4.19
1.14,Premium,H,VS2,5986,6.74,6.81,4.08
1.01,Good,D,VS2,5986,6.36,6.32,3.81
1.44,Good,G,I1,5987,7.18,7.21,4.54
1.05,Very Good,G,VS2,5987,6.48,6.51,4.09
1.0,Very Good,D,SI1,5987,6.45,6.5,3.84
1.01,Very Good,F,VS2,5988,6.4,6.47,3.95
1.01,Very Good,F,VS2,5988,6.46,6.5,3.88
1.01,Good,H,VVS2,5988,6.35,6.39,4.03
1.01,Premium,F,VS2,5988,6.36,6.43,3.97
1.01,Premium,F,VS2,5988,6.39,6.4,4.01
1.01,Very Good,F,VS2,5988,6.49,6.56,3.99
1.01,Good,F,VS2,5988,6.32,6.36,4.03
1.01,Good,F,VS2,5988,6.33,6.36,4.01
1.2,Premium,F,SI2,5988,6.78,6.73,4.24
1.21,Very Good,H,SI2,5989,6.87,6.92,4.21
0.92,Ideal,G,VS2,5989,6.21,6.24,3.86
1.15,Ideal,H,VS2,5989,6.75,6.69,4.21
1.54,Good,I,SI2,5989,7.63,7.5,4.38
1.16,Ideal,E,SI2,5991,6.71,6.77,4.17
0.93,Ideal,E,SI1,5992,6.24,6.27,3.87
1.09,Premium,H,VS2,5993,6.63,6.53,4.1
1.82,Fair,H,I1,5993,7.5,7.47,5.04
1.05,Ideal,H,VS2,5993,6.53,6.57,4.02
1.04,Ideal,H,VS2,5994,6.51,6.52,4.03
1.54,Ideal,I,SI2,5994,7.52,7.43,4.59
1.01,Ideal,G,VS2,5995,6.48,6.45,3.99
1.28,Ideal,G,SI2,5995,6.99,6.96,4.28
1.01,Very Good,G,VS1,5995,6.38,6.33,4.01
1.21,Ideal,F,SI2,5996,6.82,6.87,4.23
1.2,Ideal,G,SI1,5996,6.84,6.87,4.15
1.33,Ideal,J,SI1,5996,7.05,6.99,4.39
1.29,Premium,G,SI2,5996,7.03,6.97,4.34
1.22,Premium,H,SI1,5997,6.82,6.77,4.24
0.96,Very Good,E,VS2,5997,6.47,6.51,3.81
1.21,Premium,D,SI2,5997,6.83,6.8,4.24
1.26,Ideal,H,SI2,5998,6.99,6.95,4.25
1.26,Premium,H,SI2,5998,7.09,7.04,4.14
1.02,Premium,D,SI1,5998,6.4,6.34,3.98
1.7,Very Good,F,I1,5998,7.62,7.51,4.78
1.02,Premium,G,VS2,5998,6.39,6.34,3.99
1.02,Premium,D,SI1,5998,6.42,6.38,3.99
1.26,Very Good,F,SI2,5998,6.92,6.9,4.38
1.02,Premium,D,SI1,5998,6.53,6.47,3.94
1.01,Very Good,G,VS2,5999,6.52,6.59,3.88
1.01,Good,G,VS2,5999,6.37,6.4,4.03
1.01,Premium,G,VS2,5999,6.38,6.41,3.99
1.01,Ideal,G,VS2,5999,6.42,6.45,3.98
1.0,Premium,G,VS1,6000,6.51,6.41,3.91
1.2,Very Good,H,VS2,6000,6.78,6.68,4.26
1.26,Very Good,G,SI2,6001,6.94,7.0,4.27
1.21,Premium,J,VVS1,6001,6.86,6.81,4.19
1.07,Very Good,D,SI1,6002,6.64,6.68,4.01
2.03,Fair,H,I1,6002,7.91,7.85,5.07
2.03,Fair,H,I1,6002,7.81,7.75,5.19
0.8,Ideal,D,VVS2,6004,5.91,5.95,3.67
1.01,Good,E,VS2,6004,6.18,6.23,4.06
1.23,Ideal,G,SI2,6005,7.01,7.08,4.14
1.13,Premium,H,VS1,6005,6.81,6.78,4.0
1.0,Premium,G,VS1,6006,6.42,6.48,3.91
1.2,Ideal,E,SI2,6006,6.85,6.88,4.21
1.5,Fair,J,SI1,6006,7.09,7.03,4.58
1.5,Good,G,SI2,6006,7.53,7.49,4.32
1.5,Good,G,SI2,6006,7.53,7.49,4.32
1.5,Good,G,SI2,6006,7.52,7.48,4.35
1.02,Very Good,F,VS2,6007,6.36,6.38,4.03
1.27,Very Good,I,VS2,6007,6.86,6.95,4.32
1.73,Fair,H,SI2,6007,7.52,7.45,4.93
1.59,Premium,E,SI2,6010,7.42,7.37,4.61
1.34,Ideal,J,VS1,6010,7.12,7.04,4.39
1.04,Ideal,G,VS2,6012,6.45,6.54,4.06
1.22,Premium,E,SI2,6012,6.84,6.86,4.21
1.22,Premium,I,VS1,6012,6.84,6.91,4.2
1.22,Ideal,I,SI1,6012,6.85,6.82,4.22
1.0,Very Good,F,VS2,6013,6.42,6.47,3.97
1.17,Ideal,I,VS1,6013,6.78,6.81,4.23
1.18,Ideal,H,SI1,6013,6.84,6.78,4.18
1.23,Ideal,J,VS2,6015,6.93,6.88,4.23
1.21,Ideal,G,SI2,6017,6.83,6.81,4.23
1.36,Premium,I,VS2,6017,7.21,7.18,4.27
0.9,Ideal,E,VS2,6018,6.16,6.19,3.85
1.01,Very Good,G,VS2,6019,6.42,6.4,4.0
1.2,Very Good,H,SI1,6019,6.94,7.02,4.11
1.2,Very Good,H,SI1,6019,6.74,6.8,4.26
1.2,Very Good,H,SI1,6019,6.66,6.72,4.18
1.2,Very Good,H,SI1,6019,6.84,6.92,4.2
1.2,Very Good,H,SI1,6019,6.78,6.91,4.19
1.2,Very Good,H,SI1,6019,6.72,6.77,4.19
1.01,Ideal,G,VS2,6019,6.52,6.5,3.96
1.01,Ideal,G,VS2,6019,6.43,6.4,4.01
1.0,Good,D,SI1,6020,6.32,6.29,4.04
1.0,Very Good,F,VS1,6021,6.58,6.47,3.81
1.2,Premium,I,VS1,6021,6.8,6.74,4.25
1.0,Very Good,H,VVS1,6022,6.28,6.36,3.94
1.21,Very Good,H,SI1,6022,6.8,6.83,4.28
1.21,Good,H,SI1,6022,6.98,7.01,4.07
1.07,Premium,G,VS2,6022,6.76,6.6,3.99
1.26,Premium,I,VS2,6023,6.88,6.94,4.31
1.01,Ideal,G,VS2,6024,6.49,6.44,3.86
1.21,Ideal,H,SI1,6025,6.87,6.8,4.28
1.66,Good,F,I1,6025,7.56,7.6,4.71
1.21,Good,G,VS1,6025,6.73,6.67,4.27
1.21,Ideal,G,VS1,6025,6.77,6.7,4.21
1.21,Premium,H,SI1,6025,7.02,6.96,4.16
1.2,Premium,G,SI1,6026,6.72,6.68,4.22
1.01,Premium,G,VS2,6027,6.45,6.4,3.96
1.01,Premium,G,VS2,6027,6.63,6.56,3.9
1.01,Ideal,G,VS2,6027,6.42,6.35,4.02
1.05,Very Good,G,VS2,6028,6.65,6.73,4.02
1.5,Very Good,F,I1,6028,7.29,7.24,4.59
1.0,Good,G,VS1,6028,6.34,6.28,4.03
1.25,Ideal,H,SI2,6030,6.89,6.94,4.26
1.0,Good,F,VS2,6030,6.31,6.38,3.94
1.21,Premium,D,SI2,6031,6.89,6.83,4.18
1.57,Premium,J,SI2,6031,7.59,7.5,4.5
1.27,Very Good,I,VS2,6031,6.87,6.82,4.33
1.25,Good,F,SI2,6032,7.01,7.06,4.15
1.1,Premium,G,VS2,6032,6.73,6.68,4.04
1.02,Premium,E,VS2,6032,6.58,6.48,3.94
1.14,Premium,F,SI1,6033,6.75,6.7,4.11
1.14,Premium,F,SI1,6033,6.8,6.78,4.05
1.03,Very Good,G,VS2,6036,6.41,6.48,4.0
1.03,Very Good,G,VS2,6036,6.43,6.51,4.03
1.16,Ideal,H,SI1,6036,6.72,6.75,4.19
1.01,Very Good,F,VS2,6037,6.52,6.54,3.82
1.01,Good,F,VS2,6037,6.16,6.23,3.97
1.0,Good,F,VS2,6037,6.32,6.27,4.01
1.0,Premium,H,VVS2,6037,6.46,6.41,3.88
1.0,Premium,F,VS2,6037,6.6,6.51,3.85
1.23,Premium,F,SI2,6038,6.91,6.84,4.21
1.51,Premium,H,I1,6038,7.39,7.34,4.56
0.99,Ideal,F,SI1,6038,6.33,6.4,3.95
1.23,Very Good,H,VS2,6039,6.98,7.0,4.09
1.01,Ideal,F,SI1,6039,6.38,6.44,4.02
1.0,Very Good,D,SI1,6040,6.35,6.41,3.92
1.02,Ideal,D,SI1,6040,6.51,6.56,4.0
1.07,Ideal,G,VS2,6040,6.55,6.5,4.06
1.07,Premium,G,VS2,6040,6.54,6.48,4.05
1.35,Very Good,I,SI2,6041,7.09,7.15,4.34
1.15,Premium,D,SI1,6041,6.76,6.69,4.15
1.01,Fair,F,VS2,6041,6.06,5.99,4.16
1.3,Good,H,SI2,6042,6.94,6.87,4.4
1.01,Very Good,E,VS2,6043,6.39,6.43,4.01
1.0,Ideal,E,VS2,6043,6.42,6.38,3.97
1.09,Ideal,E,SI1,6043,6.7,6.66,4.08
1.03,Ideal,F,SI1,6044,6.47,6.53,3.98
1.22,Premium,I,VS2,6045,6.96,7.01,4.14
1.13,Ideal,H,VS2,6045,6.61,6.69,4.12
1.27,Ideal,G,SI2,6045,6.96,6.93,4.29
1.26,Ideal,G,SI2,6046,7.05,7.0,4.28
1.22,Premium,D,SI2,6046,6.8,6.74,4.2
1.23,Ideal,H,SI1,6046,6.89,6.85,4.28
1.51,Good,I,SI1,6046,7.21,7.18,4.59
1.51,Good,I,SI1,6046,7.21,7.18,4.59
1.01,Very Good,G,VS2,6047,6.37,6.42,3.96
1.02,Very Good,F,VS2,6047,6.4,6.44,3.97
1.02,Very Good,D,SI1,6047,6.39,6.44,4.03
1.0,Premium,F,VS2,6047,6.45,6.36,3.96
1.0,Premium,G,VS2,6048,6.4,6.3,3.85
1.0,Premium,G,VS2,6048,6.43,6.32,3.91
1.2,Premium,H,VS2,6048,6.73,6.67,4.18
1.0,Ideal,E,VS2,6048,6.45,6.4,3.98
1.0,Premium,G,VS2,6048,6.4,6.33,4.01
1.0,Premium,G,VS2,6048,6.43,6.37,3.97
1.0,Premium,G,VS2,6048,6.55,6.51,3.87
1.0,Premium,G,VS2,6048,6.61,6.57,3.86
1.5,Premium,J,SI2,6048,7.34,7.3,4.46
1.0,Premium,G,VS2,6048,6.54,6.49,3.94
1.35,Ideal,J,VS1,6048,7.17,7.06,4.43
1.0,Very Good,G,VS2,6048,6.39,6.27,4.01
1.0,Premium,G,VS2,6048,6.43,6.39,3.95
0.3,Ideal,G,VS1,605,4.3,4.32,2.66
0.3,Premium,G,VS1,605,4.28,4.31,2.67
0.3,Ideal,F,VS2,605,4.31,4.34,2.68
0.3,Very Good,H,VVS2,605,4.28,4.31,2.7
0.3,Very Good,G,VS1,605,4.28,4.31,2.7
0.3,Ideal,F,VS2,605,4.31,4.32,2.67
0.3,Very Good,F,VS2,605,4.26,4.29,2.69
0.3,Good,G,VS1,605,4.23,4.26,2.7
0.3,Ideal,H,VVS2,605,4.32,4.36,2.65
0.3,Very Good,F,VS2,605,4.27,4.33,2.7
0.3,Premium,G,VS1,605,4.3,4.32,2.67
0.3,Ideal,G,VS1,605,4.29,4.34,2.67
0.3,Very Good,F,VS2,605,4.29,4.33,2.71
0.3,Good,G,VS1,605,4.25,4.27,2.69
0.3,Very Good,F,VS2,605,4.24,4.29,2.68
0.3,Premium,F,VS2,605,4.31,4.33,2.61
0.3,Ideal,F,VS2,605,4.31,4.33,2.68
0.3,Very Good,H,VVS2,605,4.34,4.37,2.65
0.3,Ideal,G,VS1,605,4.3,4.35,2.68
0.3,Ideal,H,VVS2,605,4.28,4.32,2.67
0.3,Ideal,F,VS2,605,4.34,4.36,2.67
0.3,Ideal,G,VS1,605,4.37,4.41,2.63
0.3,Premium,F,VS2,605,4.26,4.29,2.63
0.3,Very Good,G,VS1,605,4.22,4.24,2.64
0.3,Very Good,F,VS2,605,4.25,4.28,2.68
0.3,Premium,H,VVS2,605,4.29,4.33,2.62
0.3,Ideal,G,VS1,605,4.29,4.34,2.65
0.3,Ideal,F,VS2,605,4.3,4.33,2.66
0.3,Good,G,VS1,605,4.26,4.3,2.71
0.3,Premium,F,VS2,605,4.29,4.31,2.65
1.07,Ideal,F,SI1,6049,6.57,6.59,4.1
1.0,Good,E,VS2,6050,6.57,6.61,3.78
1.12,Premium,H,VS2,6052,6.77,6.7,4.08
1.22,Ideal,J,VS2,6052,6.92,6.96,4.23
1.18,Very Good,F,SI1,6053,6.85,6.87,4.11
1.2,Premium,F,SI2,6055,6.96,6.9,4.15
1.06,Ideal,D,SI1,6055,6.55,6.52,4.1
1.21,Premium,H,VS1,6056,6.77,6.86,4.17
1.03,Premium,D,SI1,6056,6.61,6.53,4.02
1.02,Good,G,VS2,6058,6.38,6.41,4.04
1.02,Premium,G,VS2,6058,6.4,6.45,4.03
1.02,Very Good,G,VS2,6058,6.48,6.57,3.95
1.02,Very Good,G,VS2,6058,6.41,6.47,4.0
1.21,Very Good,H,SI1,6058,6.77,6.7,4.26
1.03,Ideal,F,SI1,6059,6.51,6.55,4.0
1.02,Good,G,VS1,6059,6.34,6.28,4.06
1.12,Ideal,I,VS1,6060,6.7,6.73,4.09
1.06,Ideal,I,VS1,6060,6.5,6.57,4.05
1.07,Ideal,E,SI2,6060,6.56,6.5,4.08
1.32,Fair,I,SI1,6061,6.9,6.83,4.45
1.07,Very Good,F,SI1,6061,6.54,6.6,4.05
1.11,Very Good,H,VS1,6061,6.61,6.53,4.15
1.02,Very Good,G,VS2,6062,6.37,6.39,4.02
1.17,Very Good,D,SI2,6062,6.72,6.78,4.11
1.06,Very Good,D,SI1,6062,6.64,6.71,3.96
1.22,Ideal,I,SI1,6062,6.84,6.9,4.24
1.05,Very Good,D,SI1,6063,6.68,6.74,3.98
1.49,Very Good,F,I1,6064,7.28,7.31,4.57
1.02,Ideal,H,VS2,6065,6.48,6.51,4.01
1.11,Ideal,G,SI1,6065,6.83,6.77,4.14
1.21,Premium,E,SI2,6065,7.07,6.91,4.11
1.01,Good,G,VS1,6066,6.33,6.42,4.0
1.01,Premium,F,VS1,6066,6.37,6.48,4.02
1.01,Ideal,G,VS1,6066,6.37,6.42,3.99
1.01,Good,D,VS2,6066,6.32,6.35,4.07
1.01,Premium,D,SI1,6066,6.37,6.4,3.96
1.25,Ideal,I,SI1,6066,7.01,7.09,4.2
1.26,Premium,I,SI1,6068,6.9,6.87,4.27
1.21,Ideal,H,SI1,6069,6.83,6.91,4.2
1.06,Ideal,I,VVS2,6069,6.51,6.55,4.06
1.42,Ideal,I,VS2,6069,7.21,7.07,4.49
1.05,Very Good,G,VS2,6070,6.44,6.48,4.06
1.05,Premium,G,VS2,6070,6.52,6.59,4.05
1.14,Ideal,D,SI1,6070,6.75,6.81,4.13
1.33,Very Good,H,SI2,6071,7.07,7.11,4.31
1.22,Very Good,H,SI1,6071,6.83,6.9,4.2
1.21,Premium,E,SI2,6071,6.78,6.73,4.18
1.03,Premium,E,VS2,6072,6.42,6.44,4.02
1.01,Very Good,F,VS2,6073,6.42,6.5,3.94
1.01,Very Good,F,VS2,6073,6.37,6.44,3.99
1.25,Very Good,E,SI2,6073,6.94,7.0,4.24
1.0,Ideal,D,SI1,6073,6.34,6.38,3.99
1.0,Good,E,VS2,6073,6.37,6.42,3.93
1.01,Very Good,F,SI1,6075,6.35,6.4,4.01
1.24,Very Good,I,SI1,6075,6.86,6.92,4.23
1.13,Ideal,H,SI1,6075,6.69,6.71,4.12
1.01,Premium,D,SI1,6075,6.42,6.37,3.95
1.18,Ideal,H,SI1,6076,6.77,6.85,4.19
